xl1xv1r src,x1i10hfl href 3,Primer segmento,Segundo segmento,tercer segmento,likes,Respuestas,repost,x1rg5ohu
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVowr1TlpWm,"There's never been a better time to start an AI-first business to disrupt an existing market because all the people in that existing market are busy running their businesses rather than learning AI and using words like ""AI-first"" rather than actually being AI-first.",,,708,75,46,08/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVoS0WvFAXt,The skills and traits we develop to chase put goals often prevent us from enjoying them once we achieve them.,"Calloused hands and a suit of armor are what it takes to earn peace, not enjoy it.",,195,19,4,08/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVmX6A1EZXN,"Now that we have AI doing over everything, it’d be nice if we could just get stop lights to work at 4 a.m. and stop being red lights when no one else is there.",,,624,42,13,07/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVlxrufEWNo,Regrets come when we imagine an upside we didn’t experience without factoring in the cost we would’ve had to pay to get it.,,,290,17,19,07/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVjwIwgAaBj,"A simple way to implement an “AI-first” culture is to try to fill roles with “AI-first.” And only once someone can prove AI can’t, then try humans, second.",,,208,18,4,06/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVjS1vIiZuX,People get stuck when they realize that success costs way more than they expected. They have to trade things they weren’t originally willing to trade in order to keep progressing. And that’s okay. You can say “this is enough.” You won for you. That’s the point.,,,457,27,33,06/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVhImDhFnSP,"The more big things you work on, the more you realize:
“80% done” is only a third of the way there.
“90% done” is actually halfway there.
Masterpieces are made in the details.
Good shit takes time.",,,418,23,28,05/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gFqUt4mn862ubY9sW83VFzl40DdAIiZ4nXY5tpqxj5MOp6kq7R5dng18bW2z1qZlyI&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=Wg5iAeMKyz9mDMj2t99dbQ&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxrWoMjS1LmmpWIKuekKQ3KkJVOy4ozZv2hV8QW3r2WyQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVgr3u_kcCs,"In a world of infinite AI labor and intelligence, the last valuable thing a human will get paid to do will be to take risk.",,,585,32,34,05/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVbf_ogFLkB,"Bad sales sound like selling.
Bad marketing looks like marketing. 
Bad copy reads like copy.","You don’t hate marketers, salesmen, or copywriters. You just hate the bad ones. The good ones you buy from every day and don’t even think about",,333,18,24,03/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVZacLUkZZR,"In a post scarcity world, there will still be scarcity.",People will still want scarce human stuff,Ex: We watch humans play chess even though computers could beat them.,163,8,6,02/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVY_xo6laC-,You will never do enough to get love from your haters.,You will never have enough proof to satisfy your doubters.,So just make sure your biggest hater and your biggest doubter isn’t yourself.,522,22,55,02/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVW1_Igke-m,"Just because something hurts you, doesn't make it evil.",,,545,45,31,01/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVWYHknEWwG,We seek the freedom to choose what we do rather than freedom from doing things at all.,Not having anything to do is just as miserable as doing things you don't want to do.,"Retirement starts when you do what you want, not when you stop doing. That's what death is.",215,17,14,01/03/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVUWV4JiS4-,"Failure is to be expected, not avoided. Failure is feedback, not judgment.",,,692,34,67,28/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVTwHsKkdp1,You will get there.,"For now, you grind.",It will pay off.,1 mil,48,105,28/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVRukmij9ym,Losers change their goals because they’re too lazy to change themselves.,,,"1,4 mil",105,114,27/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVRRRsEEWo0,The work hard versus work smart debate misses the point entirely.,You need both.,Work hard to figure out what actually works. Work smart once you know. Arguing about it is just another way to avoid doing either.,388,27,34,27/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVPHB5doELY,How to win:,"If you don’t know what to do, learn.
If you know what to do, act.
If you are taking action, don’t stop.","If you just did all the shit you already know you should be doing but aren’t, you’d be 10x further than you are right now.",755,34,74,26/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVOqTn6Dnd_,Everything looks like luck to the unskilled. Ignore them.,,,750,39,62,26/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVMkS7Blizd,Your “life impact” is the aggregate number of things that change as a result of the actions you take.,Few things change = low impact life,Lots of things change = high impact life,190,19,8,25/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVMJZvxFru_,"In an age where all skills will be done by AI, what’s left will be the ability to handle uncertainty and rejection.",You’ll still be rewarded for courage to take risk and the ability able to handle criticism.,Cowards will still lose no matter what they have at their fingertips.,514,54,32,25/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVKAh6jEYcJ,The people I’m the absolute best friends with I have like 4 pictures with.,,,383,32,22,24/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVJebUVjrE1,"If you want people to do what you want, just start it with “I’m aligned with your idea, let’s just…[what you want.]”","As long as it’s not too different, most people will just go with it to both get the credit and avoid conflict.",,245,21,9,24/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVHY3-REqpp,Most businesses don’t run out of money. The founders run out of will.,,,792,63,49,23/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHPBW9liIUo15NekjAms_4To-fRWLnlDJNRdomI8CJFmvV9zJWEuWZIl4TVdB2vvxo&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=9EAXzkbgzAJUnao0_5PzEA&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_Afx1KTJUneGh3M5ef96y5klrx50x-Is8HYjJmlyKM0vgVA&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVG-NdJFFKc,"Bad sales sounds like selling.
Bad marketing looks like marketing.
Bad copy looks like bad copy. 
Good marketing, sales, and copy only do one thing: it gets you to buy.","When you hear people say that they hate marketing and sales, what they really mean is they hate bad marketing and sales because every other time that you buy it still happened.
It was just good.",,422,26,18,23/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gH-ZnHC1-kM5j1XtSc2ZtGP85CkGUW6GNF393pIwyQG4yHVk5dAz3oeOCV2XVGMXwY&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=P4m_k-7IndMFW-2KhGnOmg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfycIFcrkkoNVE4qOiB7GQNvAACBtozXMvQq2rTg4qtWeg&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVG-NdJFFKc,"Bad sales sounds like selling.
Bad marketing looks like marketing.
Bad copy looks like bad copy. 
Good marketing, sales, and copy only do one thing: it gets you to buy.","When you hear people say that they hate marketing and sales, what they really mean is they hate bad marketing and sales because every other time that you buy it still happened.
It was just good.",,422,26,18,23/02/2026
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gH-ZnHC1-kM5j1XtSc2ZtGP85CkGUW6GNF393pIwyQG4yHVk5dAz3oeOCV2XVGMXwY&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=P4m_k-7IndMFW-2KhGnOmg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfycIFcrkkoNVE4qOiB7GQNvAACBtozXMvQq2rTg4qtWeg&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DVE0b1Ujwmo,hormozi,Verificado,,401,8,14,22/02/2026
